overall_entropy,grad_entropy,l1_entropy,l1_grad_entropy,l2_entropy,l2_grad_entropy,num_steps,success
0.9226023317235675,0.4814147861292263,0.6139038894233444,0.32851175711333175,1.3098671857481354,0.7681542516852711,21000,True
0.6015715000645848,0.4305329251312948,0.3168039443381238,0.2507731948317444,1.0345505484399404,0.6441678056661458,32000,True
0.9325492323765244,0.32867170537093343,0.7255978585567884,0.4224079772049673,1.0625736828115981,0.3908634440492836,7000,True
0.8361710770338188,0.39705410717879747,0.5594468751910932,0.37253037681091505,1.0475907921846062,0.6071812052582047,7000,True
0.6183007312053721,0.5345910395173133,0.456368925670074,0.29416355458467186,0.9017268556170317,0.4495704791700753,16000,True
1.0574307119660546,0.4839373884011993,0.6337892321892805,0.40216017677977,1.3081547007850356,0.9661840926785974,12000,True
0.9377225286600122,0.5042271595920547,0.7073558444969283,0.3521869562245405,1.2041192370305152,0.6958703116183402,10000,True
0.9031650055913106,0.6920701606429366,0.570501432276537,0.40290955413158847,1.2115795410445664,0.6583966531013064,7000,True
0.9045642642103466,0.8707282024626726,0.4920276161308242,0.3491065514180501,1.1908503603871265,0.6367379541328596,59000,True
0.8809073516544483,0.3838174849932238,0.5205970179198864,0.26336126221356493,1.0978653686482325,0.4569017054084754,31000,True
0.9457768439961058,0.4154160198263283,0.7145708892660543,0.3570661731345491,1.1974724124035707,0.46821436649183684,67000,True
0.5244617380182405,0.5529034443573064,0.29113166413117475,0.2965927055725692,0.9635223248108881,0.561680009604626,13000,True
1.244835974811087,0.6193915989512583,0.7546639216319825,0.5484774833651689,1.3347052986673171,1.0620423180903806,8000,True
1.0329910328249903,0.3364160772768459,0.780460239017543,0.4370792254567763,1.277760762988223,0.4223465589714913,29000,True
0.9768787474291875,0.48211407295911646,0.7614219990724047,0.4332372000693381,1.315183918930973,0.7205266775585623,8000,True
0.8966759901692655,0.5897014087275648,0.5759861125107874,0.5634855464657018,1.1900488291324907,0.4995683868948102,9000,True
0.9846235549514731,0.44961544617282256,0.5192328488263526,0.4252814276688157,1.1598966847809886,0.5483718330103572,21000,True
0.7681600407792879,0.3406031369107106,0.40753581857630133,0.22860940250579256,1.0869536953180214,0.7746446353101486,5000,True
0.7533705156907247,0.49099630532363786,0.3854861189680974,0.18453667660444134,1.022154271225129,0.3302125578712748,4000,True
1.131681444195874,0.6868611047148393,0.8869190725072147,0.614164847966374,1.4197355505272289,0.9951226901193637,6000,True
1.108297152585079,0.6410800246393078,0.7868911744748568,0.5332254766648858,1.3573864718503361,0.9052770748883592,10000,True
0.8564115799250349,0.44824160354705306,0.5994135225507915,0.28475428686798926,1.0849939228099648,0.4534281411161823,14000,True
0.7865466899888361,0.46122758048950413,0.4082347536908735,0.3115755726943489,1.1578733308941103,0.5968638284094133,4000,True
0.876076770690908,0.49322148457545495,0.7023081459371525,0.4050400798877118,1.1003842185653507,0.6498592519414058,6000,True
0.9098690732754897,0.5389296547812656,0.5755040523314396,0.32718988370723096,1.1771748089597238,0.7893484011126815,9000,True
0.9097150445125849,0.2756256132842508,0.6401295048708779,0.5381474100889311,1.0380974536271368,0.3032015855386176,5000,True
0.9494342928086628,0.5668229956745646,0.5380756361548045,0.37345299129061726,1.0772596207732752,0.7135232472273444,40000,True
0.9429255877693955,0.5091522097144318,0.751609037965101,0.7401054088704297,1.1272943530539894,0.7187856226216847,34000,True
0.8922962047294254,0.37884606572716395,0.7197300502368017,0.42432445228757315,1.0594132142729265,0.4227572232969605,39000,True
0.9131526050706645,0.4734748258895016,0.5837847739898556,0.34648615162936386,1.1936923513580207,0.7233187956397162,3000,True
1.0364530788556103,0.5604433072447903,0.80374312749673,0.4635494066156915,1.3175845783033129,0.8780768859150391,6000,True
0.8238125285002261,0.4207664237919332,0.6343446478579385,0.3901931683551779,1.0346939159386697,0.5290307272278287,40000,True
0.8264776909247491,0.30085677489074286,0.5672939733540295,0.3206213616757746,1.0445103095112591,0.38688306260071625,4000,True
0.6933782269172435,0.3766106543015426,0.466341770434488,0.2418548785327819,1.0917572517033067,0.5521684357591679,11000,True
0.9784757270027999,0.5639740607072244,0.748424841979201,0.34824368331588695,1.2053593134110339,0.7735484987089695,10000,True
0.8675622350500135,0.7269235445804192,0.45969018631351877,0.4266419161563734,1.1669953614495614,0.7610248622056577,6000,True
0.5767774346396227,0.3841536915355423,0.2970272442061261,0.2768633837531268,0.9942086985509941,0.5954112492703797,13000,True
1.057574757930588,0.5766829613334803,0.826758208837972,0.5929437352909448,1.1924850349723597,0.6244634895287251,8000,True
0.8522239088821105,0.41594673169344065,0.6442489700066641,0.699441724464492,1.094513661728869,0.4987425269337346,4000,True
0.6402965825808307,0.3347545169841147,0.43985112559847905,0.3071967871990889,0.8507582891259207,0.37934189068643714,27000,True
0.8086032231774316,0.25553269252523614,0.33658561042623075,0.3864614670273636,0.8532908368961066,0.3024782020623176,7000,True
0.8793376360821984,0.7542665147592041,0.6337643600913784,0.45670958370833425,1.100719444809559,0.6287138900803442,22000,True
0.8339004444111343,0.32956899712468724,0.6391370810266137,0.29737617070913824,1.085902122244453,0.40384712804053546,9000,True
1.1017908659654585,0.5621293494363493,0.667387592589282,0.434343701819927,1.3469945991089847,0.994180294015377,7000,True
0.9373614006999865,0.5427676769829206,0.49487216927351874,0.33763101381437066,1.0822415888164096,0.6348736550015218,5000,True
0.8701660553077117,0.4393238705366829,0.536969590408492,0.45036535056800925,1.2055050397569615,0.9132573894086777,7000,True
1.066933738613113,0.7984664586869968,0.5321177963373642,0.42700537428058205,1.1682559375132535,0.6499962080467403,3000,True
0.7049809212254086,0.4413675270168812,0.38054228851460997,0.3837814332370201,1.0799342892068744,0.6343616680563932,6000,True
1.079678631332847,0.8235475871819138,0.7865314680338878,0.5917469034387071,1.336870889131971,1.0957147641312133,7000,True
0.6985252930646552,0.37535130491135077,0.5205178958841199,0.534174286117718,1.0821280035298662,0.36173414436838547,11000,True
0.9622931744431052,0.41521475784874584,0.7254369612502642,0.4039535109457301,1.2859677396371743,0.6128857692566312,37000,True
0.8400355854222914,0.5958226178387978,0.7156638130333696,0.37090679363744256,1.0689598891620253,0.6477469753519799,6000,True
0.9336523984053233,0.4982304352797868,0.5801333512535973,0.39980616814656955,1.2032458381477251,0.7386118094347032,5000,True
0.8071431385171188,0.3825411122989333,0.5208459556419992,0.34382412909095705,1.0170796509589495,0.5537593744899971,10000,True
0.9167496720110232,0.7674573385318777,0.6243787113127078,0.5017937837974474,1.1648857645423125,0.36523698046823794,4000,True
1.0555332532200987,0.5552707000173684,0.5331913141465967,0.3911783162471801,1.140863310810086,0.7121875981968295,6000,True
0.8057148801179164,0.4824685124444221,0.46445615107245647,0.2862244592251135,1.240302592138466,0.7568381080722069,6000,True
0.886375177956257,0.28994934162793395,0.7147019405342302,0.4271614571011086,1.096930375077906,0.35990182191189457,6000,True
1.117513274135653,0.644286016150713,0.8354646265338194,0.5070093927164635,1.4046415457171046,0.9882311579467511,5000,True
0.9144494397892857,0.3962301568574214,0.49877826138479703,0.29134086040697393,1.3412274999024512,0.8071327154871878,12000,True
0.9308695659966985,0.43308150218697933,0.3855461433571396,0.23428294562282637,1.0744440998679339,0.6093346013050345,4000,True
0.9065197386810209,0.3399243223650389,0.6916260296944251,0.45122405023867007,1.1086217814682278,0.5006921811927888,17000,True
0.7796140545849626,0.36709133549851164,0.36483030751895484,0.17042896979706929,0.8820027274713347,0.3689146508949424,12000,True
0.857641725976308,0.8211289309804277,0.6480548686438898,0.37469441735647957,1.1604632168859261,0.6270196419066961,8000,True
0.966470653036536,0.37892387675978084,0.49192099173250897,0.274710118180882,1.0644948640081544,0.6065246163324443,9000,True
0.8509472165706742,0.3575137292104878,0.4198273849992992,0.3323357351053252,1.0388701050952105,0.716419020547151,47000,True
0.9635334933393047,0.5076808045572704,0.5966101954883443,0.4746288929288183,1.1752605667089921,0.6897711484349763,5000,True
0.7562154797224472,0.8812577852132569,0.30554402368488215,0.30558262281258197,1.2617168329958983,0.41121921284963614,7000,True
0.8488656141029818,0.5638909560719216,0.3420485725192463,0.16935023678766215,0.9169986341302748,0.34763564348253356,16000,True
0.9438863458823804,0.3224772500253722,0.46668191268700393,0.24873635210011025,1.1179405285075068,0.4061096179299073,12000,True
0.6664402501065204,0.2937488487716891,0.47912268850632356,0.1954852546615875,0.9210440037745027,0.38757560140035835,7000,True
1.077105613129472,0.7576467950568083,0.659631083568624,0.49931864727805475,1.2753677654599316,1.0113798617683722,8000,True
0.6430458541854097,0.38079463007045383,0.3758253726154128,0.23687964465016487,1.013056302088028,0.6777562347898693,7000,True
1.1024026285096207,0.640262559645693,0.8009913236355448,0.46654621060780266,1.3565994873734766,1.0198995440716103,10000,True
1.0038689441376805,0.3612840566720307,0.478607696003021,0.2767008556961818,1.0563839389662397,0.5412030646387574,7000,True
0.9729246652283228,0.4354661980220678,0.6147691508403715,0.27884176983529474,1.3154897489931443,0.7540707655401102,12000,True
1.020326122703685,0.8537002814308121,0.8440047086451167,0.622449515194056,1.3311398189595385,1.1223007881545326,7000,True
0.9285114395957421,0.519943240483093,0.5869361711563742,0.2751763467099633,1.1611436478249972,0.46810366117425145,6000,True
0.9444573418379238,0.7383783089505532,0.7114389920339751,0.46400009681884175,1.1875770470133669,0.6210488392216666,8000,True
0.9405402430830218,0.308816720491819,0.5920352739667047,0.2321566094142968,1.2284530228681583,0.5017157271613513,4000,True
1.0909422934266968,0.5489488086699829,0.7888418898723585,0.5501189186737263,1.353849271756795,0.8266179959709933,4000,True
0.7318593329942779,0.5050520912158787,0.40597467058454495,0.3020436771327897,1.0687366043234754,0.5880871926680526,11000,True
0.8828825432437751,0.3666595028045401,0.4294490061423736,0.3581644597186614,1.184085153546397,0.5686661676193231,16000,True
1.0813959289575759,0.37365981718002833,0.5641208106758663,0.2695065838327189,1.2393024289749937,0.7307943130900761,5000,True
0.5575003592378424,0.20958214997446592,0.2917425852410559,0.1516959830643304,1.0860795749463195,0.4714492456167649,4000,True
0.9993610303986564,0.5137090427879982,0.686879536339255,0.4435865542441312,1.2618694357559812,0.6822977195514203,8000,True
1.0453795964518604,0.6371898059653931,0.6277701309424555,0.3480529664426453,1.3377909376404553,0.9418600243828579,11000,True
0.8736111886840414,0.3354448870611339,0.6620468365665891,0.5062916755164188,1.1934835830195514,0.5028499027126228,11000,True
0.8517196570669386,0.745775721346481,0.5799983973894428,0.46824447900281735,1.0527685719131739,0.6647462036344659,5000,True
1.1246019495985242,0.7770831639082638,0.7449369885417806,0.349077939456993,1.3421955815485127,0.6693348300851616,46000,True
0.806773695467888,0.9328138567133557,0.5514935484394462,0.484252517011686,1.0003554214497001,0.5108931964345966,7000,True
0.6423547649409381,0.19734388462957822,0.44895522928055676,0.18620086556416882,0.8968037339831468,0.24920460949395873,6000,True
0.8870023690713265,0.6237371416527361,0.47847463438073345,0.3359278713495559,1.172463729785241,0.6820860338761556,41000,True
0.8260602346958341,0.47273648607113977,0.6297294121934631,0.5195899248882722,1.1837424310036724,0.519550254643809,11000,True
1.0082276626002828,0.7421092560431282,0.9134538764192979,0.43588686158276596,1.134173126407412,0.411943345756626,16000,True
0.9366599242052966,0.4352093445263802,0.47393892346517824,0.32391078612027957,1.1693647169964732,0.7019378499875097,9000,True
0.9064229619659208,0.769992408481657,0.4323774848005003,0.5375175951961289,1.0941373613017378,0.61230603721315,18000,True
0.8157934150098857,0.4634261746639069,0.46263256926775886,0.4209569578539843,1.2990914935210696,0.8616879112141541,5000,True
1.0031554321238205,0.4480723203566905,0.5320919183509253,0.42413324406707337,1.1775387324842215,0.8277061920904615,14000,True
0.6845833229569382,0.2788584490326702,0.511949583614922,0.22826260841762885,0.8949300093707852,0.4343361806280328,13000,True
0.9198994677720879,0.3652600728930212,0.5978752221456,0.4482237926094669,1.1795887124751723,0.5459741398573089,8000,True
0.7061131316873558,0.4245953566168311,0.3860944405618102,0.5478126843052119,1.2670829881263055,0.831233381794309,10000,True
0.6868087152371043,0.3768415645951696,0.4219942946083839,0.5767908464235275,0.8414601982557499,0.4764990242280995,5000,True
0.8619648500077829,0.3009266368280994,0.6266793436533429,0.2145168882255739,0.9448015017545126,0.3279698280312574,32000,True
0.8723375711430075,0.40813572990024855,0.663325562274276,0.46021295229450276,1.0898433908499288,0.45626390009407697,12000,True
0.7726080383202437,0.32583567874182856,0.5034511731465648,0.27903595944623816,0.9759577804729037,0.47454816192912247,3000,True
0.6609823304042709,0.4103210034026331,0.5305775780371115,0.43932246652525786,0.9495118972190829,0.5036561164695834,7000,True
1.1259733543520996,0.5189913904913379,0.6990754175535335,0.5462837673460637,1.2791134261713577,0.6529638499370934,10000,True
0.5007417320444676,0.3029528106144819,0.34249673754966387,0.1520768701499753,0.9675953817065234,0.32102577282266975,9000,True
1.0176320822733238,0.5072114130777461,0.5902351714719547,0.4512065674633111,1.2907168263784767,0.7183443706719316,7000,True
0.7712900001511728,0.33523556581559305,0.47745579048630726,0.35298374703149676,1.0006397490510208,0.36074120429178824,5000,True
0.8599334674498237,0.4981772918555391,0.6929003602421753,0.4468142831545623,1.1686987096375059,0.589292972768427,6000,True
0.9585330657765172,0.833236813972281,0.5197029765092958,0.385672293081722,1.1677955827933877,0.8483198975893902,24000,True
1.0549206662364643,0.4130662176130985,0.5881236124863597,0.43360186644572574,1.239772029651973,0.5597747782031776,6000,True
0.8849547669925155,0.60673182768492,0.6887418929435682,0.4885728249576309,1.1570423943771992,0.5395444636111943,20000,True
0.8204364026840094,0.3234956049644188,0.4961510577087588,0.2052840790932105,1.0063698522349072,0.567912924807673,10000,True
0.840470549323106,0.4968464811620364,0.525398332870928,0.4466585437814766,1.0959872031291553,0.6718551603934579,10000,True
0.9454170222934382,0.691993522357985,0.47194957083538064,0.45382767923637835,0.9671321777630926,0.6135995995668057,6000,True
1.044149388819341,0.558204326325436,0.5608033582024639,0.4162968824291692,1.3261882388705852,0.6198998395856113,74000,True
0.8788188932334767,0.4706305178058497,0.5162867033861795,0.3080676910941813,1.1572955252205483,0.7349254614996892,9000,True
0.8450234404749781,0.37835302772474433,0.505617826460646,0.40115020223418746,1.0017560312962412,0.5617617436781213,4000,True
0.8599468703247629,0.5210927593442697,0.4920846227304837,0.3492309527329119,1.1295122958929558,0.8879931811502996,10000,True
0.6970370494926771,0.2460423489782062,0.27473143871503364,0.16486007604647757,0.8941520684801577,0.35307551899855355,17000,True
0.926943843735988,0.39494225320887416,0.6984654145363988,0.4178772507716244,1.1587470660894919,0.48090257888963195,5000,True
0.9580585709224665,0.6875256856335462,0.5284422034282714,0.3699649603949815,1.274340630191214,0.7763569044179776,2000,True
0.8091788256707564,0.4223988156726297,0.4130233421888112,0.25238006858863243,1.2201468291943296,0.8142197110032108,5000,True
0.6291215908189647,0.35974049995249985,0.4731465032215412,0.2819001880063528,0.8343143615559334,0.24272637951878528,7000,True
0.9722085646082057,0.6066847204572355,0.7064636723106704,0.5919338008496421,1.260493566900958,0.8835584823247733,20000,True
0.9455039231388918,0.6122658917127901,0.753109703434126,0.403492716393231,1.2093811952182443,0.833728872781572,8000,True
0.9145211545090981,0.5759563488359143,0.7128300478601183,0.32753581719965935,1.0830587538689411,0.43737134027615926,6000,True
0.8720371021991353,0.47856595437938265,0.5107201041681054,0.4361656277187074,1.1423407122103852,0.5486740455440339,6000,True
0.6199525209274446,0.2705335561042949,0.4486768638414449,0.18808340002079135,0.8308763078994549,0.26664357879273987,6000,True
0.9831210418658853,0.7023656114202378,0.7443273986620724,0.5194665091004442,1.2422995458276915,0.8175736023018334,4000,True
1.0610255446427586,0.6756787615763159,0.6428167284194656,0.4906791619244155,1.1382016402014952,0.8392092967967018,4000,True
0.8241206613657627,0.5016377989028108,0.47618594314270657,0.3534393971327438,1.22863463025798,0.7971347877351965,6000,True
0.8928416472651097,0.5250382610364885,0.7026422720859378,0.5704324092941732,1.0675292913592451,0.444393426204187,4000,True
0.8318954620367276,0.44745217750289734,0.6277002343553711,0.28675815787000974,1.0472247697151686,0.46378040247231056,10000,True
1.0090374526043544,0.4101363069012313,0.5800954878939967,0.5309375932592546,1.178591010558442,0.6259796066952303,51000,True
0.5754801141056021,0.27414838382452883,0.40675531232924744,0.2721935267423636,0.737767089495842,0.3194535103554678,14000,True
0.82275317535168,0.7973462250992471,0.4916331198935789,0.46124888044334633,1.2933934211590563,1.0021905306256667,32000,True
1.0698151509542169,0.5722961955569533,0.8351723132282793,0.6754914994675775,1.4029198756868817,0.8086543386956329,14000,True
0.8900121447054758,0.36996216494109535,0.573484979947586,0.24099324886928064,1.1260203150350454,0.6608929692624828,19000,True
0.8526704480425371,0.45918265718695833,0.61240260970491,0.4902332775074477,1.0972861081828194,0.4727153722859503,5000,True
0.9555916834282959,0.3555020180228494,0.7151557120204705,0.4926718304784102,1.1752907914574375,0.47358470635506766,6000,True
0.8941837720873727,0.4164957476511748,0.626023303677675,0.3215404695971204,1.1200340851426405,0.3571537708408,4000,True
0.9356146704170171,0.5654649839873154,0.6735183656146745,0.4269075914213062,1.308315007558889,0.7736201196987936,45000,True
0.8974156483501095,0.9138992268930207,0.6160931782768997,0.35468799095812614,1.2843969117213963,0.7120332228912343,9000,True
0.9676309294564625,0.5259552067106322,0.5774599512500503,0.3752239540768873,1.1306961887635338,0.8037650004092803,6000,True
1.0150300869908766,0.6506544714346536,0.7046893573901734,0.4917958092763385,1.2355726742153217,0.7242708917320566,4000,True
0.7862599559937412,0.6210455835656625,0.4832168628302332,0.3276787435999588,0.9750170153845605,0.6544118941503352,9000,True
0.9340150504082193,0.3856191916491839,0.5423600131334992,0.23234302242801574,1.1644846591384812,0.6338649425776052,4000,True
0.8493051994322909,0.5056182129794717,0.5994244393222976,0.42536843588921275,1.2204206669676543,0.7464719405508657,9000,True
1.080136272240477,0.68568411721021,0.6882277117523987,0.49341151870319055,1.2041049105559225,0.8401164102469647,9000,True
0.9923242445181786,0.4549323826343055,0.8151920229690993,0.3303615302638549,1.2264632819060397,0.6844640456490378,26000,True
0.9735637117114664,0.39295394419681173,0.5068515894722783,0.2784787725346688,1.0687390711654026,0.6885477843811161,8000,True
0.8468913376219038,0.5076079880457831,0.5147066765289329,0.27058918384858,1.0703662884491028,0.6867329332995576,4000,True
0.73014407666701,0.27899430376946394,0.5524303340876098,0.22858838168014461,0.9034550563493927,0.2889305330664221,11000,True
0.7661059894589171,0.4984056737986138,0.4368078219887026,0.28572534778328484,1.1955797394905445,0.5525278665847313,17000,True
0.8560944831921512,0.4716616304470319,0.5862735422542507,0.33854789487825226,1.0748374698417846,0.7776700647355629,5000,True
1.0359673745397568,0.542886199830161,0.8130294916649584,0.42963793952158674,1.2365564918595728,0.6284060053409899,4000,True
0.9029395904426111,0.8758581135489752,0.6801474569920786,0.4264520794299809,1.3605533913515189,0.8769183045818214,6000,True
0.8516558492090508,0.336829724326859,0.47901456240705054,0.2953567777331804,0.9727792355576379,0.6656038314618229,7000,True
1.0246995515140096,0.3644484637201278,0.5146382307537287,0.5522433207316166,1.1502986707087028,0.47449723318796627,11000,True
0.8846662317477526,0.4445190251044645,0.4826597429490458,0.6129728563919089,1.3632023940993463,0.8857839727873903,5000,True
0.7636074853385972,0.292757578921681,0.39415052678883833,0.18889469883685353,0.9950310394865501,0.5689754488967548,47000,True
0.7884324540138916,0.43341040086147226,0.4497741101449845,0.24495626674559556,1.0922707302769932,0.6785195412742855,6000,True
0.7625913611038598,0.3361382791053853,0.43869603199631085,0.23620705604720343,1.2191051248725375,0.7685004111980137,10000,True
1.0334623141322516,0.5425331047972207,0.7627336520513238,0.4394688641186776,1.260525082765015,0.7247831497139419,9000,True
0.9127498913982239,0.6843103409511035,0.4564764106367811,0.2874336431812797,1.2845415142298724,0.5777359869218796,8000,True
