Threshold,Sample Efficiency,Percent Change
1.19,0.00017583340834758605,-8.97807783478861
1.2,0.00017217797087456754,-10.870351597071371
1.21,0.0001723678365171035,-10.7720657485562
1.22,0.00016895658911798614,-12.5379320771833
1.23,0.00016410756357137054,-15.04807864164433
1.24,0.00016046253430253263,-16.93496449295096
1.25,0.00015059823532129164,-22.041317503580174
1.26,0.00014425030475416497,-25.327387240958966
1.27,0.0001346372274704269,-30.303692827658807
1.28,0.0001261910893638939,-34.67592067988669
1.29,0.00011949423370848965,-38.14261497846325
1.3,0.00011569610489780177,-40.10875433860394
1.31,0.00010311672627618562,-46.620595475869756
1.32,0.00010366907206016872,-46.33466815733306
1.33,9.848043627892201e-05,-49.02061735585323
1.34,8.631750845678292e-05,-55.31687857226175
1.35,7.434944237918216e-05,-61.51226765799257
1.36,6.866416978776529e-05,-64.45530586766543
1.37,6.4e-05,-66.86976
1.3800000000000001,5.4292500848320325e-05,-71.89494401085851
1.3900000000000001,4.944165032819026e-05,-74.40603529110903
1.4000000000000001,4.508409918501821e-05,-76.66176521588348
1.41,3.867111970469327e-05,-79.98150817366849
1.42,3.466836967429979e-05,-82.05357175440197
1.43,3.466836967429979e-05,-82.05357175440197
1.44,3.984857541342897e-06,-97.93719864514844
1.45,3.984857541342897e-06,-97.93719864514844
1.46,3.984857541342897e-06,-97.93719864514844
1.47,0.0,-100.0
1.48,0.0,-100.0
1.49,0.0,-100.0
1.5,0.0,-100.0
