1.399072371459553,1.5809232754991491
1.860271436048221,1.7259107427955005
1.514185336103158,1.4522503326781235
1.4078829469686027,1.3321913239300258
0.9226209211004266,0.8795552760126338
0.9456386811601154,0.9262718521782575
1.380255989647243,1.3443642812314867
1.4296848597973728,1.4559861988620053
1.3991256797575033,1.4575093493512223
1.4414039424579923,1.4525625837351257
1.215858545291982,1.231905870478995
1.229836407191122,1.3140067119876653
0.9333409590463013,1.0848479777371274
0.999349365404432,1.1320548338459782
1.007782182591487,1.1697163721920265
1.420536709157076,1.5171592032476255
1.5713592554486147,1.6352974280738215
1.0912425779407477,1.250820824072085
1.740408808467829,1.7583932224483152
1.6830531227330157,1.7140877316324017
1.5606565945420627,1.6564558060117254
1.556837479082656,1.6286082984527108
0.9508906140348754,1.3102399974283
1.414280706413241,1.5642501758513143
1.219136971990635,1.6825419376761777
1.4510970731206811,1.7931108042774093
1.6047238953566367,1.86669552748825
1.6564783405423285,1.8774976963113286
1.732719636142721,1.8781365316226037
1.427944293970486,1.8468265634464842
1.717874545470475,1.9223713188856224
1.7596356295220827,1.9286120223127565
1.78079898483748,1.9241102251281568
1.7067006803810307,1.9206119335668563
1.7147414908322771,1.905359960951294
1.6707804700755537,1.9202244859572333
1.5662587854766183,1.827990837714843
1.469738615790866,1.7106969242443995
1.4376942006323956,1.766290989223769
1.4904757960959134,1.7613636947372933
1.5068818179564631,1.7984677377851512
1.3377756297518626,1.7286572870008339
1.5396540523632647,1.7797695062222132
1.6298674159897837,1.7781790303667222
1.4230547987628852,1.733352486531324
1.5071767011238453,1.7689078148802087
1.5977604510307255,1.8163011544381749
1.4885651211358557,1.7545164533479545
1.5875196781002843,1.8201575067733324
1.574838846277259,1.7893182905340812
1.5143068262227757,1.714029423508638
1.557006012922954,1.7516394808917015
1.157126881138424,1.418809783782717
1.4530386135292763,1.701184276577781
1.3413064888114155,1.4375547268872801
1.2668176726513452,1.3753050437390926
1.27350678531343,1.383682165377457
1.2684903424635872,1.3795876914581129
1.5493097894990775,1.5247682957735162
1.1690460288724858,1.324369595153269
1.5317573429363585,1.5243727093018251
1.4042650016714584,1.4308846422859598
1.2240107962244449,1.405825744504337
1.4833224745515396,1.5182732132968417
1.7620799425254943,1.7837515765168936
1.245921981473874,1.3530003379103477
1.6662711673331418,1.4179794452586356
1.6419877530096305,1.3480549358368912
1.5780327077153349,1.2273658071403568
1.520972950799429,1.2879113273080238
1.5375700845545057,1.2763000692529842
1.4303410017818399,1.1922406485602983
1.4752510156638396,1.2351596975909154
1.3441356635529043,1.1209864952909683
